ship_id,hour,avg_engine_rpm,max_engine_rpm,avg_coolant_temp,max_coolant_temp,stddev_coolant_temp,avg_vibration,max_vibration,avg_fuel_flow,avg_hvac_pressure,anomaly_events,anomaly_rate,label
MSC-SEASHORE,2026-05-29 05:27:10.551598,1802.4779196758893,1828.226480753741,77.4,81.1,1.292,0.739,1.063,12.745,4.268,0,0.0,0
MSC-SEASHORE,2026-05-29 06:27:10.551598,1811.563251243858,1866.566681305847,78.07,79.83,1.302,0.79,1.206,11.996,4.085,0,0.0,0
MSC-SEASHORE,2026-05-29 07:27:10.551598,1845.9523364318277,1890.4909125569393,82.73,86.13,0.985,0.97,1.099,12.517,4.383,0,0.0,0
MSC-SEASHORE,2026-05-29 08:27:10.551598,1820.2272319148965,1970.90089237857,83.53,87.01,0.664,1.195,1.558,12.58,4.307,0,0.0,0
MSC-SEASHORE,2026-05-29 09:27:10.551598,1828.0342343336595,1857.2782449250083,82.78,84.05,0.724,1.484,1.954,12.212,4.241,0,0.0,0
MSC-SEASHORE,2026-05-29 10:27:10.551598,1817.4389540895372,1844.088751015247,89.67,92.52,1.367,1.827,2.088,12.496,4.14,1,1.0,1
MSC-SEASHORE,2026-05-29 11:27:10.551598,1822.1410671668818,1793.340095590916,91.1,94.12,0.926,1.942,2.239,12.692,4.169,1,1.0,1
MSC-SEASHORE,2026-05-29 12:27:10.551598,1811.3493266464081,1887.51676210542,92.8,94.59,1.061,2.121,2.331,12.187,3.932,1,1.0,1
MSC-SEASHORE,2026-05-29 13:27:10.551598,1798.4585224912696,1860.4998604689645,96.42,99.59,0.482,2.368,2.712,12.265,4.211,1,1.0,1
MSC-SEASHORE,2026-05-29 14:27:10.551598,1798.8838094144562,1820.9263903043175,78.47,81.24,1.093,0.811,0.981,12.216,4.078,0,0.0,0
MSC-SEASHORE,2026-05-29 15:27:10.551598,1823.3336950552437,1865.498309651455,77.23,80.13,0.787,0.804,0.957,12.577,4.05,0,0.0,0
MSC-SEASHORE,2026-05-29 16:27:10.551598,1751.4595737692355,1823.064107890221,75.92,77.89,0.99,0.843,1.156,12.646,4.236,0,0.0,0
MSC-SEASHORE,2026-05-29 17:27:10.551598,1798.8919015131369,1870.0290516169412,77.65,78.92,1.223,0.754,1.219,12.395,4.168,0,0.0,0
MSC-SEASHORE,2026-05-29 18:27:10.551598,1796.295439007218,1868.186964211358,75.59,78.44,1.378,0.78,0.889,13.075,4.361,0,0.0,0
MSC-SEASHORE,2026-05-29 19:27:10.551598,1770.2567878821783,1841.6697943601966,77.81,79.24,0.519,0.854,1.254,12.363,4.101,0,0.0,0
MSC-SEASHORE,2026-05-29 20:27:10.551598,1777.807780998385,1876.778082197434,80.06,81.14,1.156,0.731,1.096,12.493,3.992,0,0.0,0
MSC-SEASHORE,2026-05-29 21:27:10.551598,1759.948641046001,1834.291189648112,76.69,78.01,0.696,0.693,0.872,13.081,4.077,0,0.0,0
MSC-SEASHORE,2026-05-29 22:27:10.551598,1822.3268574747758,1819.0415759252285,80.46,82.91,1.052,0.824,0.937,12.581,4.144,0,0.0,0
MSC-SEASHORE,2026-05-29 23:27:10.551598,1784.6418357948585,1857.8790782226652,78.52,81.06,1.48,0.842,0.953,12.235,4.264,0,0.0,0
MSC-SEASHORE,2026-05-30 00:27:10.551598,1802.9915067390234,1916.95486586344,80.01,82.49,0.788,0.773,1.034,12.167,4.172,0,0.0,0
MSC-SEASHORE,2026-05-30 01:27:10.551598,1814.539328860248,1826.7463939280715,78.44,81.56,1.058,0.712,0.871,12.274,4.321,0,0.0,0
MSC-SEASHORE,2026-05-30 02:27:10.551598,1748.4347468503497,1870.5692935064042,77.77,78.87,1.396,0.801,0.987,11.925,4.155,0,0.0,0
MSC-SEASHORE,2026-05-30 03:27:10.551598,1793.4634632930436,1858.5442173793836,76.71,78.52,1.107,0.727,0.924,12.196,4.062,0,0.0,0
MSC-SEASHORE,2026-05-30 04:27:10.551598,1786.0083361663876,1800.3058955114175,79.57,82.25,0.546,0.859,1.348,12.881,4.243,0,0.0,0
MSC-SEASHORE,2026-05-30 05:27:10.551598,1803.11134722847,1849.0122149489866,77.02,79.36,1.101,0.767,1.265,12.277,4.335,0,0.0,0
MSC-SEASHORE,2026-05-30 06:27:10.551598,1845.019566863572,1802.0476948606906,78.7,82.47,0.96,0.8,1.115,12.681,4.377,0,0.0,0
MSC-SEASHORE,2026-05-30 07:27:10.551598,1797.5326993435965,1869.853098214845,79.68,81.12,1.104,0.755,1.0,12.767,4.216,0,0.0,0
MSC-SEASHORE,2026-05-30 08:27:10.551598,1826.223024367575,1880.50177467253,78.57,79.92,0.882,0.866,1.345,12.148,4.236,0,0.0,0
MSC-SEASHORE,2026-05-30 09:27:10.551598,1760.1843451837203,1862.8285892961283,78.64,81.73,1.407,0.76,1.1,12.676,4.233,0,0.0,0
MSC-SEASHORE,2026-05-30 10:27:10.551598,1829.148248040729,1831.8692110482289,77.94,81.48,0.708,0.778,1.116,12.057,4.248,0,0.0,0
MSC-SEASHORE,2026-05-30 11:27:10.551598,1785.1492622384812,1864.8162480803765,78.11,79.99,0.803,0.858,1.179,12.411,4.303,0,0.0,0
MSC-SEASHORE,2026-05-30 12:27:10.551598,1810.9911885602721,1838.1105573558316,77.28,78.66,0.581,0.712,0.941,12.717,4.367,0,0.0,0
MSC-SEASHORE,2026-05-30 13:27:10.551598,1784.0557094987869,1805.6544857471554,78.39,81.5,1.222,0.885,1.132,13.032,4.241,0,0.0,0
MSC-SEASHORE,2026-05-30 14:27:10.551598,1841.135539092816,1909.7965408625462,77.59,81.47,1.018,0.823,1.041,12.573,4.251,0,0.0,0
MSC-SEASHORE,2026-05-30 15:27:10.551598,1750.562133624278,1858.8926455854162,79.34,82.08,1.152,0.845,1.178,12.784,4.097,0,0.0,0
MSC-SEASHORE,2026-05-30 16:27:10.551598,1759.1712509905021,1843.8890700750676,79.0,81.29,0.756,0.759,1.051,12.746,4.153,0,0.0,0
MSC-SEASHORE,2026-05-30 17:27:10.551598,1814.9649673257895,1846.8342452770062,89.39,91.26,0.844,1.695,2.115,12.506,4.243,1,1.0,1
MSC-SEASHORE,2026-05-30 18:27:10.551598,1782.6411737883518,1897.4912156289156,89.47,92.53,1.117,1.984,2.174,12.524,4.14,1,1.0,1
MSC-SEASHORE,2026-05-30 19:27:10.551598,1781.906550543874,1844.1519150816541,93.89,96.43,1.425,2.09,2.503,12.255,4.153,1,1.0,1
MSC-SEASHORE,2026-05-30 20:27:10.551598,1794.2708283990025,1864.1053823291,96.22,98.83,0.993,2.402,2.664,12.749,4.213,1,1.0,1
MSC-SEASHORE,2026-05-30 21:27:10.551598,1810.1556190230426,1749.8674659370636,78.36,80.58,1.086,0.789,0.986,12.244,3.99,0,0.0,0
MSC-SEASHORE,2026-05-30 22:27:10.551598,1810.3131698735558,1887.7334912319463,78.4,80.08,0.824,0.844,1.32,12.414,4.126,0,0.0,0
MSC-SEASHORE,2026-05-30 23:27:10.551598,1812.3136931189886,1865.7439821215432,76.39,78.94,1.135,0.804,1.232,12.057,4.081,0,0.0,0
MSC-SEASHORE,2026-05-31 00:27:10.551598,1791.3361985658858,1835.0552083429484,78.07,81.29,1.242,0.863,1.354,12.18,4.264,0,0.0,0
MSC-SEASHORE,2026-05-31 01:27:10.551598,1813.7877450627188,1835.5995518921093,77.56,78.98,0.845,0.837,1.083,12.264,4.19,0,0.0,0
MSC-SEASHORE,2026-05-31 02:27:10.551598,1745.608581114683,1863.115632818497,76.93,78.47,1.116,0.823,1.304,12.44,4.277,0,0.0,0
MSC-SEASHORE,2026-05-31 03:27:10.551598,1819.0886468942767,1892.281160424074,77.79,80.45,0.813,0.929,1.05,12.584,4.282,0,0.0,0
MSC-SEASHORE,2026-05-31 04:27:10.551598,1787.3556631553085,1843.3076819848998,78.44,81.9,0.905,0.765,1.108,12.179,4.138,0,0.0,0
MSC-SEASHORE,2026-05-31 05:27:10.551598,1810.2201685714278,1836.6596063010722,78.25,82.19,0.706,0.8,1.271,12.945,4.168,0,0.0,0
MSC-SEASHORE,2026-05-31 06:27:10.551598,1815.560453984339,1835.53651893133,77.32,80.13,1.104,0.952,1.19,12.411,4.281,0,0.0,0
MSC-SEASHORE,2026-05-31 07:27:10.551598,1829.5023544986814,1792.989687396765,78.18,79.82,1.541,0.779,1.07,12.605,4.345,0,0.0,0
MSC-SEASHORE,2026-05-31 08:27:10.551598,1839.0030846676689,1828.2770215992307,77.78,80.16,0.735,0.885,1.182,12.773,4.203,0,0.0,0
MSC-SEASHORE,2026-05-31 09:27:10.551598,1795.6723048133733,1882.9053379500597,77.21,79.03,0.692,0.745,1.234,12.459,4.313,0,0.0,0
MSC-SEASHORE,2026-05-31 10:27:10.551598,1823.9270036911184,1876.943844777287,76.88,78.1,1.46,0.759,0.991,12.667,4.252,0,0.0,0
MSC-SEASHORE,2026-05-31 11:27:10.551598,1776.2050632432802,1803.9196255849338,77.52,81.2,0.719,0.877,1.059,12.397,4.118,0,0.0,0
MSC-SEASHORE,2026-05-31 12:27:10.551598,1794.4789418290247,1865.100134505143,77.01,80.27,1.241,0.841,1.253,12.13,4.116,0,0.0,0
MSC-SEASHORE,2026-05-31 13:27:10.551598,1822.8287626243903,1862.1034770771298,78.15,81.68,1.51,0.912,1.322,12.379,4.24,0,0.0,0
MSC-SEASHORE,2026-05-31 14:27:10.551598,1790.9729451121968,1819.7504820519587,77.83,80.56,0.677,0.882,0.996,11.838,4.346,0,0.0,0
MSC-SEASHORE,2026-05-31 15:27:10.551598,1809.798403673322,1860.507402217926,78.98,80.17,1.249,0.784,1.26,12.166,4.174,0,0.0,0
MSC-SEASHORE,2026-05-31 16:27:10.551598,1797.330040796068,1847.2880541857267,80.16,82.86,0.779,0.837,1.245,13.312,4.362,0,0.0,0
MSC-SEASHORE,2026-05-31 17:27:10.551598,1800.5767121819702,1893.052859081495,77.97,80.11,0.389,0.828,0.999,12.713,4.192,0,0.0,0
MSC-SEASHORE,2026-05-31 18:27:10.551598,1804.7207587601852,1861.1267610948132,78.54,81.75,1.028,0.856,1.051,12.521,4.418,0,0.0,0
MSC-SEASHORE,2026-05-31 19:27:10.551598,1772.096764412413,1863.4294252719199,76.93,80.4,0.816,0.814,1.261,12.408,4.264,0,0.0,0
MSC-SEASHORE,2026-05-31 20:27:10.551598,1748.6050378688885,1891.9260318569814,77.05,81.04,1.311,0.782,1.142,12.468,4.2,0,0.0,0
MSC-SEASHORE,2026-05-31 21:27:10.551598,1788.0014013493703,1882.4372080700387,75.45,79.05,0.806,0.768,1.126,12.839,4.212,0,0.0,0
MSC-SEASHORE,2026-05-31 22:27:10.551598,1773.898260886029,1882.3028929377651,76.95,79.34,1.155,0.81,1.126,12.505,4.236,0,0.0,0
MSC-SEASHORE,2026-05-31 23:27:10.551598,1806.1977450958273,1819.5252834042699,79.47,83.44,1.005,0.798,0.968,11.813,4.184,0,0.0,0
MSC-SEASHORE,2026-06-01 00:27:10.551598,1808.2222308871762,1915.844485119815,79.03,81.04,1.318,0.808,1.078,12.703,4.251,0,0.0,0
MSC-SEASHORE,2026-06-01 01:27:10.551598,1811.8649586497638,1846.6938451823487,78.09,80.62,0.867,0.803,1.096,12.844,4.178,0,0.0,0
MSC-SEASHORE,2026-06-01 02:27:10.551598,1833.6699781493724,1874.3103491916925,77.99,80.58,1.141,0.757,1.008,12.572,4.201,0,0.0,0
MSC-SEASHORE,2026-06-01 03:27:10.551598,1804.7408423522081,1844.393293769443,78.8,82.23,1.265,0.87,1.145,12.247,4.246,0,0.0,0
MSC-SEASHORE,2026-06-01 04:27:10.551598,1799.2586093873488,1864.7591283575755,76.61,77.84,0.841,0.792,1.216,12.085,4.221,0,0.0,0
MSC-SEASHORE,2026-06-01 05:27:10.551598,1811.8392997871888,1853.727158227082,77.0,80.31,0.973,0.778,1.221,12.862,4.286,0,0.0,0
MSC-SEASHORE,2026-06-01 06:27:10.551598,1767.3006620808821,1844.5555396007458,77.64,79.75,0.972,0.77,0.926,12.419,4.153,0,0.0,0
MSC-SEASHORE,2026-06-01 07:27:10.551598,1798.3323631844287,1868.7578113643856,78.09,80.89,1.169,0.846,1.249,12.834,4.334,0,0.0,0
MSC-SEASHORE,2026-06-01 08:27:10.551598,1794.8503151999375,1798.965125683876,78.03,81.05,0.852,0.819,1.223,12.495,4.21,0,0.0,0
MSC-SEASHORE,2026-06-01 09:27:10.551598,1776.2285261849847,1869.4636576416647,78.65,80.6,1.35,0.754,0.907,12.315,4.22,0,0.0,0
MSC-SEASHORE,2026-06-01 10:27:10.551598,1825.3059281017584,1854.9572684178706,75.59,78.67,1.013,0.71,0.991,12.843,4.177,0,0.0,0
MSC-SEASHORE,2026-06-01 11:27:10.551598,1723.3002729791926,1866.206035767237,76.96,80.09,0.36,0.789,0.992,12.112,4.156,0,0.0,0
MSC-SEASHORE,2026-06-01 12:27:10.551598,1804.9821068230817,1825.9682755182625,78.44,80.06,0.666,0.773,1.139,12.003,4.02,0,0.0,0
MSC-SEASHORE,2026-06-01 13:27:10.551598,1810.7433575209288,1910.8554223543888,79.68,82.58,1.505,0.741,1.181,12.467,4.3,0,0.0,0
MSC-SEASHORE,2026-06-01 14:27:10.551598,1822.9516581466676,1823.7990074948343,77.47,78.5,1.299,0.789,1.048,12.679,4.208,0,0.0,0
MSC-SEASHORE,2026-06-01 15:27:10.551598,1831.7066202573697,1869.3805317219887,78.95,81.12,0.863,0.81,1.269,12.47,4.155,0,0.0,0
MSC-SEASHORE,2026-06-01 16:27:10.551598,1832.6035981680536,1858.741734211805,79.3,81.67,0.518,0.761,0.903,12.644,3.965,0,0.0,0
MSC-SEASHORE,2026-06-01 17:27:10.551598,1778.5233333227084,1877.2786766498698,77.67,80.99,1.252,0.694,1.164,12.473,4.21,0,0.0,0
MSC-SEASHORE,2026-06-01 18:27:10.551598,1791.140070829446,1833.868901055345,79.11,81.89,0.467,0.797,1.148,13.204,4.096,0,0.0,0
MSC-SEASHORE,2026-06-01 19:27:10.551598,1824.9004415824736,1904.9125306754165,77.65,81.0,0.866,0.811,1.095,12.665,4.005,0,0.0,0
MSC-SEASHORE,2026-06-01 20:27:10.551598,1790.2211040871257,1847.6741571812095,78.68,82.56,1.498,0.804,0.985,12.907,4.228,0,0.0,0
MSC-SEASHORE,2026-06-01 21:27:10.551598,1788.5761751814148,1893.8499069204106,78.82,82.63,1.393,0.9,1.192,12.915,4.243,0,0.0,0
MSC-SEASHORE,2026-06-01 22:27:10.551598,1780.6983436722965,1836.68207447802,76.21,79.42,1.057,0.784,1.141,12.493,4.166,0,0.0,0
MSC-SEASHORE,2026-06-01 23:27:10.551598,1831.5829432523374,1806.360008625777,76.88,79.84,1.053,0.921,1.173,12.732,4.146,0,0.0,0
MSC-SEASHORE,2026-06-02 00:27:10.551598,1755.0927844819003,1871.9707995928222,80.44,81.74,0.76,0.782,0.916,12.368,4.235,0,0.0,0
MSC-SEASHORE,2026-06-02 01:27:10.551598,1764.329745380599,1847.1419058334616,78.35,81.08,0.757,0.838,1.244,12.989,4.256,0,0.0,0
MSC-SEASHORE,2026-06-02 02:27:10.551598,1823.5564783865818,1843.9963818663555,80.7,84.46,0.998,0.803,1.02,12.582,4.252,0,0.0,0
MSC-SEASHORE,2026-06-02 03:27:10.551598,1780.2278494463455,1871.3072312461738,77.98,79.18,1.015,0.803,1.266,12.254,4.33,0,0.0,0
MSC-SEASHORE,2026-06-02 04:27:10.551598,1759.147705845583,1815.9718555060279,78.03,79.59,0.403,0.732,1.024,12.765,4.308,0,0.0,0
MSC-SEASHORE,2026-06-02 05:27:10.551598,1763.2804993441753,1901.307968283977,78.27,80.78,0.822,0.814,1.129,12.508,4.123,0,0.0,0
MSC-SEASHORE,2026-06-02 06:27:10.551598,1779.462249815103,1864.9353145781072,77.63,80.49,0.886,0.8,1.219,12.242,4.172,0,0.0,0
MSC-SEASHORE,2026-06-02 07:27:10.551598,1777.7902047925575,1900.1688838519624,78.17,81.15,1.161,0.75,0.964,12.388,4.33,0,0.0,0
MSC-SEASHORE,2026-06-02 08:27:10.551598,1765.7216804404732,1875.9189535214728,77.98,81.15,0.926,0.849,1.152,12.16,4.134,0,0.0,0
MSC-SEASHORE,2026-06-02 09:27:10.551598,1809.0658287703104,1864.4767525122836,79.27,81.54,1.379,0.837,1.291,12.227,4.091,0,0.0,0
MSC-SEASHORE,2026-06-02 10:27:10.551598,1795.3411954572364,1853.1948701374804,77.39,78.51,0.916,0.75,1.096,12.374,4.121,0,0.0,0
MSC-SEASHORE,2026-06-02 11:27:10.551598,1785.1713324701293,1815.4198526777295,78.93,82.85,0.905,0.916,1.016,12.517,4.093,0,0.0,0
MSC-SEASHORE,2026-06-02 12:27:10.551598,1806.5812096404688,1865.8817722193576,76.35,78.84,0.799,0.758,1.173,12.213,4.157,0,0.0,0
MSC-SEASHORE,2026-06-02 13:27:10.551598,1799.8017638872877,1893.7960993338581,79.35,81.72,1.171,0.853,1.323,12.228,4.084,0,0.0,0
MSC-SEASHORE,2026-06-02 14:27:10.551598,1821.2712419380907,1874.203199152596,77.2,78.52,1.186,0.716,0.923,12.698,4.156,0,0.0,0
MSC-SEASHORE,2026-06-02 15:27:10.551598,1816.143799786541,1901.804830210337,78.63,80.93,1.765,0.69,0.931,13.087,4.222,0,0.0,0
MSC-SEASHORE,2026-06-02 16:27:10.551598,1813.0969855871936,1905.8935472445326,80.21,81.67,0.594,0.768,1.119,12.381,4.272,0,0.0,0
MSC-SEASHORE,2026-06-02 17:27:10.551598,1812.8365895165628,1783.28379465047,78.21,80.91,1.376,0.799,1.229,12.082,4.193,0,0.0,0
MSC-SEASHORE,2026-06-02 18:27:10.551598,1779.262189808815,1817.0855315272158,76.96,78.34,1.044,0.793,0.907,12.824,4.189,0,0.0,0
MSC-SEASHORE,2026-06-02 19:27:10.551598,1826.3629944120005,1858.2350908542755,78.29,81.08,0.81,0.751,0.94,12.409,4.256,0,0.0,0
MSC-SEASHORE,2026-06-02 20:27:10.551598,1746.0567177173114,1815.1838167535968,77.68,81.05,1.231,0.868,1.047,12.136,4.165,0,0.0,0
MSC-SEASHORE,2026-06-02 21:27:10.551598,1807.4037207683516,1831.6631467093916,78.88,81.0,0.856,0.837,1.206,12.757,4.241,0,0.0,0
MSC-SEASHORE,2026-06-02 22:27:10.551598,1797.2795893198002,1815.2082657628453,76.81,78.45,0.88,0.878,1.089,12.615,4.176,0,0.0,0
MSC-SEASHORE,2026-06-02 23:27:10.551598,1804.456934654745,1825.2130792848382,76.69,77.83,1.034,0.794,0.982,13.058,4.327,0,0.0,0
MSC-SEASHORE,2026-06-03 00:27:10.551598,1788.2956371153364,1841.394030285538,79.41,82.93,0.985,0.698,0.955,12.302,4.113,0,0.0,0
MSC-SEASHORE,2026-06-03 01:27:10.551598,1785.5389030722804,1882.5352611952883,79.12,81.57,0.569,0.72,1.006,12.605,4.439,0,0.0,0
MSC-SEASHORE,2026-06-03 02:27:10.551598,1832.881127206856,1897.758555619604,76.99,78.99,1.146,0.803,1.083,12.566,4.179,0,0.0,0
MSC-SEASHORE,2026-06-03 03:27:10.551598,1795.8211641046896,1783.6468495866968,76.13,78.16,1.202,0.687,1.009,13.059,4.433,0,0.0,0
MSC-SEASHORE,2026-06-03 04:27:10.551598,1737.5918168359542,1883.2522265403782,78.68,81.15,0.68,0.98,1.141,12.464,4.191,0,0.0,0
MSC-SEASHORE,2026-06-03 05:27:10.551598,1806.9109367164435,1861.0923521562104,76.86,79.04,1.205,0.763,0.947,13.056,4.176,0,0.0,0
MSC-SEASHORE,2026-06-03 06:27:10.551598,1813.473398098234,1842.7742747284149,76.01,78.2,1.097,0.73,0.884,12.096,4.231,0,0.0,0
MSC-SEASHORE,2026-06-03 07:27:10.551598,1782.8081666891676,1858.120680261056,79.59,82.8,1.065,0.827,1.212,12.154,3.984,0,0.0,0
MSC-SEASHORE,2026-06-03 08:27:10.551598,1786.8913820906732,1848.2571646208094,76.69,79.5,0.835,0.809,1.051,12.406,4.297,0,0.0,0
MSC-SEASHORE,2026-06-03 09:27:10.551598,1746.3329342023785,1882.3856029833078,76.71,80.52,0.495,0.779,1.169,12.576,4.095,0,0.0,0
MSC-SEASHORE,2026-06-03 10:27:10.551598,1799.689583004421,1857.0504459468707,77.29,79.53,1.096,0.818,0.918,12.279,4.352,0,0.0,0
MSC-SEASHORE,2026-06-03 11:27:10.551598,1776.2675479827276,1862.8732110874694,80.52,83.68,1.143,0.825,1.295,12.801,4.117,0,0.0,0
MSC-SEASHORE,2026-06-03 12:27:10.551598,1878.319201718863,1845.0463810464616,76.36,78.49,0.931,0.773,0.908,12.668,4.319,0,0.0,0
MSC-SEASHORE,2026-06-03 13:27:10.551598,1788.422691852615,1865.4354826076885,77.05,79.35,1.32,0.755,1.138,12.443,4.235,0,0.0,0
MSC-SEASHORE,2026-06-03 14:27:10.551598,1778.9219903604876,1829.1790497364245,79.89,82.28,1.265,0.767,1.05,12.695,4.136,0,0.0,0
MSC-SEASHORE,2026-06-03 15:27:10.551598,1833.7501341561442,1838.3058567111839,77.6,80.73,1.092,0.671,1.029,12.273,4.286,0,0.0,0
MSC-SEASHORE,2026-06-03 16:27:10.551598,1827.9310982404018,1835.824780844336,77.63,81.4,0.719,0.852,1.241,12.006,4.228,0,0.0,0
MSC-SEASHORE,2026-06-03 17:27:10.551598,1872.2621373525271,1847.1685470120651,79.22,82.45,1.114,0.806,1.141,12.864,4.112,0,0.0,0
MSC-SEASHORE,2026-06-03 18:27:10.551598,1828.9265324088076,1838.1210446247826,77.57,81.24,0.836,0.755,1.211,12.559,3.962,0,0.0,0
MSC-SEASHORE,2026-06-03 19:27:10.551598,1768.5813235248465,1856.1223340810097,77.46,79.44,1.199,0.697,1.131,12.985,4.207,0,0.0,0
MSC-SEASHORE,2026-06-03 20:27:10.551598,1788.968140256727,1887.9317501113483,75.3,77.99,1.193,0.792,1.249,12.977,4.289,0,0.0,0
MSC-SEASHORE,2026-06-03 21:27:10.551598,1759.0233207470828,1836.8646634454878,77.86,81.72,0.697,0.749,1.244,12.389,4.221,0,0.0,0
MSC-SEASHORE,2026-06-03 22:27:10.551598,1802.206342557595,1881.9692572810186,76.43,77.9,0.932,0.801,1.196,12.316,4.279,0,0.0,0
MSC-SEASHORE,2026-06-03 23:27:10.551598,1793.434880592075,1845.5827585527372,78.15,81.84,0.987,0.783,1.009,12.962,4.319,0,0.0,0
MSC-SEASHORE,2026-06-04 00:27:10.551598,1787.9031679729503,1834.1760933418593,78.22,81.23,1.406,0.919,1.128,12.91,4.327,0,0.0,0
MSC-SEASHORE,2026-06-04 01:27:10.551598,1773.8727725064455,1903.9720056580275,80.2,81.45,1.283,0.749,1.138,12.781,4.31,0,0.0,0
MSC-SEASHORE,2026-06-04 02:27:10.551598,1797.151503054213,1835.6076090880943,79.85,81.06,1.388,0.759,0.981,12.471,4.158,0,0.0,0
MSC-SEASHORE,2026-06-04 03:27:10.551598,1806.8125683186922,1806.2381253156584,75.57,77.34,0.83,0.864,1.258,12.478,4.219,0,0.0,0
MSC-SEASHORE,2026-06-04 04:27:10.551598,1771.8972119450375,1852.8947934102607,77.33,79.88,0.861,0.714,1.058,13.04,4.149,0,0.0,0
MSC-SEASHORE,2026-06-04 05:27:10.551598,1816.4320455162638,1879.2100798841618,79.03,80.96,0.742,0.798,1.029,12.357,4.151,0,0.0,0
MSC-SEASHORE,2026-06-04 06:27:10.551598,1800.772715076353,1829.4438329303423,78.49,80.43,1.015,0.834,1.184,12.343,4.293,0,0.0,0
MSC-SEASHORE,2026-06-04 07:27:10.551598,1835.8601036612322,1870.5747905522308,77.62,80.38,0.674,0.781,0.993,12.422,4.282,0,0.0,0
MSC-SEASHORE,2026-06-04 08:27:10.551598,1810.9679851224905,1829.0523928982493,77.82,80.67,0.589,0.798,0.94,12.361,4.069,0,0.0,0
MSC-SEASHORE,2026-06-04 09:27:10.551598,1799.4521759370825,1835.7590431138033,79.03,81.42,0.996,0.721,0.887,12.523,4.173,0,0.0,0
MSC-SEASHORE,2026-06-04 10:27:10.551598,1760.4159146201334,1816.4689204923543,79.52,81.81,0.747,0.772,1.258,13.084,4.107,0,0.0,0
MSC-SEASHORE,2026-06-04 11:27:10.551598,1762.220256551003,1856.0462848561165,78.66,79.78,1.326,0.847,1.264,12.649,4.181,0,0.0,0
MSC-SEASHORE,2026-06-04 12:27:10.551598,1769.3325087984924,1869.771032072261,77.17,79.07,0.608,0.741,1.241,12.252,4.09,0,0.0,0
MSC-SEASHORE,2026-06-04 13:27:10.551598,1797.8229281142196,1798.4825843934964,77.87,81.71,0.656,0.884,1.034,13.033,4.187,0,0.0,0
MSC-SEASHORE,2026-06-04 14:27:10.551598,1826.3842827693843,1918.0732397368233,78.72,81.68,0.435,0.848,1.034,12.179,4.176,0,0.0,0
MSC-SEASHORE,2026-06-04 15:27:10.551598,1836.811364515213,1848.8588681646377,78.51,79.6,1.026,0.8,1.14,12.349,4.109,0,0.0,0
MSC-SEASHORE,2026-06-04 16:27:10.551598,1806.8366565135375,1790.3566034002847,79.43,82.48,1.215,0.768,1.073,12.069,4.164,0,0.0,0
MSC-SEASHORE,2026-06-04 17:27:10.551598,1799.5926531131752,1837.0189184284006,77.71,79.39,1.079,0.809,1.107,12.447,4.272,0,0.0,0
MSC-SEASHORE,2026-06-04 18:27:10.551598,1756.4529397721317,1799.5065347603033,76.58,80.43,1.317,0.815,0.985,12.448,4.233,0,0.0,0
MSC-SEASHORE,2026-06-04 19:27:10.551598,1783.0565807379526,1846.9115172038694,76.66,80.55,0.794,0.854,1.229,12.422,4.288,0,0.0,0
MSC-SEASHORE,2026-06-04 20:27:10.551598,1797.3219673859703,1818.0594173484997,78.61,82.1,0.709,0.78,1.236,12.617,4.132,0,0.0,0
MSC-SEASHORE,2026-06-04 21:27:10.551598,1789.392252533932,1839.4773543110246,78.62,80.8,0.813,0.81,1.28,12.028,4.235,0,0.0,0
MSC-SEASHORE,2026-06-04 22:27:10.551598,1812.7696940023795,1845.4834974024925,78.39,81.84,0.95,0.748,0.93,12.584,4.258,0,0.0,0
MSC-SEASHORE,2026-06-04 23:27:10.551598,1797.307626297368,1878.5626195090979,76.67,79.92,1.107,0.836,1.245,12.533,4.188,0,0.0,0
MSC-SEASHORE,2026-06-05 00:27:10.551598,1813.811922359946,1873.4634748340868,78.3,82.26,1.101,0.81,0.965,12.264,4.257,0,0.0,0
MSC-SEASHORE,2026-06-05 01:27:10.551598,1776.7371012487606,1879.8499267318155,77.06,79.16,0.804,0.822,1.092,12.948,4.237,0,0.0,0
MSC-SEASHORE,2026-06-05 02:27:10.551598,1819.7687556749065,1845.8066227597349,77.4,79.13,0.938,0.822,1.087,12.662,4.066,0,0.0,0
MSC-SEASHORE,2026-06-05 03:27:10.551598,1792.6916206869873,1849.1492238243638,79.64,83.64,0.879,1.082,1.497,12.724,4.167,0,0.0,0
MSC-SEASHORE,2026-06-05 04:27:10.551598,1802.388857195628,1852.4532777119393,84.06,87.54,0.766,1.267,1.423,12.19,4.305,0,0.0,0
MSC-SEASHORE,2026-06-05 05:27:10.551598,1805.2174027483918,1872.2929551242232,85.29,87.68,1.107,1.44,1.885,12.594,4.266,0,0.0,0
MSC-SEASHORE,2026-06-05 06:27:10.551598,1762.504478424351,1850.6939999994293,88.69,92.3,1.31,1.614,1.802,12.256,4.081,1,1.0,1
MSC-SEASHORE,2026-06-05 07:27:10.551598,1778.207239706851,1858.0133554229467,90.41,94.31,0.894,1.961,2.086,12.688,4.051,1,1.0,1
MSC-SEASHORE,2026-06-05 08:27:10.551598,1817.3836175810288,1818.285514251858,93.62,96.54,1.223,2.125,2.466,12.711,4.193,1,1.0,1
